character_id,name,normalized_name,gender,word_count,line_count,episode_count
5906,HOWARD JR.,howard jr,NA,26,2,1
4891,Jitney Spuckler,jitney spuckler,NA,26,4,2
6096,Joey Scazzazone,joey scazzazone,NA,26,1,1
2827,John Travolta,john travolta,NA,26,5,3
2890,Man In The Iron Mask,man in the iron mask,NA,26,2,2
277,MARY BAILEY,mary bailey,NA,26,1,1
5523,Mitch Albom,mitch albom,NA,26,4,1
4948,Old Milhouse,old milhouse,NA,26,2,1
2374,Other Realtors,other realtors,NA,26,3,1
3554,Page McConnell,page mcconnell,NA,26,2,1
2398,Performer,performer,NA,26,2,2
2363,Pr Man,pr man,NA,26,2,1
2667,Pyro,pyro,NA,26,3,3
3072,RADIO ANNCR,radio anncr,NA,26,2,1
4331,Red Dragon,red dragon,NA,26,2,1
1850,Rich Suburban Mom,rich suburban mom,NA,26,3,1
4934,Rogue Kearney,rogue kearney,NA,26,3,1
6050,Ron English,ron english,NA,26,2,1
2690,Rupert Murdoch,rupert murdoch,NA,26,5,3
5428,Sir Walter Raleigh,sir walter raleigh,NA,26,5,1
4806,Snowman,snowman,NA,26,3,1
1966,State Dept. Man #2,state dept man 2,NA,26,2,1
1224,The Pope,the pope,NA,26,3,3
2264,Tim Conway,tim conway,NA,26,4,1
6150,Unidentified Baldwin,unidentified baldwin,NA,26,3,1
4404,Vending Machine #2,vending machine 2,NA,26,3,1
4490,Wild Beast #3,wild beast 3,NA,26,4,1
1974,Young Apu,young apu,NA,26,2,1
3690,BAJA MEN,baja men,NA,25,4,1
6262,Barry the Satellite TV Guy,barry the satellite tv guy,NA,25,2,1
5125,Bart Puppy,bart puppy,NA,25,2,1
3361,Becky Thatcher,becky thatcher,NA,25,4,1
855,Boring Guy,boring guy,NA,25,1,1
2624,C-3PO,c-3po,NA,25,2,1
1090,Children's Choir,childrens choir,NA,25,2,1
4348,Chinese Guard #2,chinese guard 2,NA,25,2,1
390,Cockfight Announcer,cockfight announcer,NA,25,1,1
6460,Criminal #2,criminal 2,NA,25,3,1
3074,Cyborganizer,cyborganizer,NA,25,2,1
5248,Devon,devon,NA,25,4,1
5435,Disembodied Face,disembodied face,NA,25,1,1
5497,Esmeralda,esmeralda,NA,25,4,1
6468,Federal Judge,federal judge,NA,25,1,1
1390,First Guy In Line,first guy in line,NA,25,2,1
1772,FROM SPEAKER,from speaker,NA,25,3,1
2122,Furniture Salesman,furniture salesman,NA,25,1,1
5716,General Patton,general patton,NA,25,2,1
4408,German Student,german student,NA,25,1,1
4949,Ghost Marge,ghost marge,NA,25,3,2
2435,GHOSTLY HOMER,ghostly homer,NA,25,4,1
6570,Haitian Woman,haitian woman,NA,25,3,1
2504,Head Chocobot,head chocobot,NA,25,2,1
1095,Irishman,irishman,NA,25,3,3
1678,Irs Agent,irs agent,NA,25,3,1
4963,Jimbo's Mom,jimbos mom,NA,25,2,1
901,Lisa Snail,lisa snail,NA,25,4,2
771,Lottery Announcer,lottery announcer,NA,25,4,1
6311,Male Diner,male diner,NA,25,4,1
1185,Men,men,NA,25,6,4
5548,Milhoose,milhoose,NA,25,3,1
5876,Moe's Face,moes face,NA,25,1,1
1907,Mrs. Burns,mrs burns,NA,25,2,1
1788,Nana Van Houten,nana van houten,NA,25,2,1
2108,National Guardsman,national guardsman,NA,25,3,2
5818,Nick Park,nick park,NA,25,3,1
1570,Norm,norm,NA,25,4,1
3130,Pete Townshend,pete townshend,NA,25,4,1
709,Player,player,NA,25,4,3
5642,Prison Worker,prison worker,NA,25,3,1
1516,Prisoner #2,prisoner 2,NA,25,3,2
2167,Quentin Tarantino,quentin tarantino,NA,25,1,1
6747,SECURITY THUG #1,security thug 1,NA,25,3,1
6734,SIKH CAB DRIVER,sikh cab driver,NA,25,2,1
4943,Spanish Baseball Announcer,spanish baseball announcer,NA,25,1,1
193,Steward,steward,NA,25,3,2
397,Stock Reporter,stock reporter,NA,25,1,1
3090,The Admiral,the admiral,NA,25,2,1
6173,Thought Bubble Dr. Hibbert,thought bubble dr hibbert,NA,25,3,1
4731,Tootsie Childs,tootsie childs,NA,25,4,4
1232,Tough Guy,tough guy,NA,25,3,1
5978,Tsa Agent,tsa agent,NA,25,5,2
5108,Tunnel Of Love Carny,tunnel of love carny,NA,25,2,1
3636,Turkey Frink,turkey frink,NA,25,1,1
231,Tv Reporter,tv reporter,NA,25,2,1
3429,Wino,wino,NA,25,4,4
3065,Younger Veejay,younger veejay,NA,25,2,1
5429,Advisor,advisor,NA,24,3,1
2226,ADVISORS & SMITHERS,advisors smithers,NA,24,4,1
6491,Anonymous Expert,anonymous expert,NA,24,1,1
1766,Bentley Salesman,bentley salesman,NA,24,2,1
1214,Blackbeard,blackbeard,NA,24,3,1
410,Board Member,board member,NA,24,1,1
5618,Bomb Squad Guy,bomb squad guy,NA,24,2,1
2228,"Bret ""The Hitman"" Hart",bret the hitman hart,NA,24,3,1
4612,Celebrity Impersonators,celebrity impersonators,NA,24,3,1
3674,Characters,characters,NA,24,1,1
559,Choreographer,choreographer,NA,24,3,3
1612,Congressman #2,congressman 2,NA,24,1,1
2938,Cop,cop,NA,24,3,3
3077,Dance Coach,dance coach,NA,24,1,1
307,Dave Rosenfield,dave rosenfield,NA,24,1,1
1212,Demon Technician,demon technician,NA,24,3,1
1266,Dermatologist,dermatologist,NA,24,1,1
4569,Desk Agent,desk agent,NA,24,2,1
5766,Distinguished Older Gentleman,distinguished older gentleman,NA,24,2,1
5410,Donald,donald,NA,24,6,1
36,Elves,elves,NA,24,3,3
4407,Female German Backpacker,female german backpacker,NA,24,2,1
3542,Female Robot,female robot,NA,24,3,2
6673,FIRE PRIESTESS,fire priestess,NA,24,3,1
3755,FLANDERS' VOICE,flanders voice,NA,24,3,2
6349,French Scientist,french scientist,NA,24,2,1
1499,French Ticket Taker,french ticket taker,NA,24,1,1
6006,French Wiggum,french wiggum,NA,24,3,1
6653,FRY,fry,NA,24,4,1
3051,German Delegate,german delegate,NA,24,4,1
670,German Teacher,german teacher,NA,24,2,1
3370,Gil Robot,gil robot,NA,24,2,1
2671,Government Official,government official,NA,24,3,2
4503,Grampa Gorilla,grampa gorilla,NA,24,3,1
1453,Grampa's Brain,grampas brain,NA,24,2,2
3845,Hobby Shop Guy,hobby shop guy,NA,24,3,1
99,Homer-ish Husband,homer-ish husband,NA,24,1,1
4640,Indian Bodyguard,indian bodyguard,NA,24,2,1
6711,KLAUNAX,klaunax,NA,24,3,1
2719,MACAW,macaw,NA,24,2,1
6347,Male British Announcer,male british announcer,NA,24,2,1
5470,Man Below,man below,NA,24,3,1
5743,Mr. Benzie,mr benzie,NA,24,2,1
5031,Mr. Johnson,mr johnson,NA,24,3,1
5512,New Sister,new sister,NA,24,1,1
2412,Noah,noah,NA,24,4,2
6694,NUTCRACKER,nutcracker,NA,24,2,1
6638,ORIGINAL GHOST MARGE,original ghost marge,NA,24,2,1
1808,Paul Anka,paul anka,NA,24,2,1
285,Player #1,player 1,NA,24,2,2
1848,Richard Simmons Robot,richard simmons robot,NA,24,3,1
5173,Robot-singing Voice,robot-singing voice,NA,24,1,1
6040,Shelbyville Announcer,shelbyville announcer,NA,24,1,1
2531,Sherpa #1,sherpa 1,NA,24,3,1
6079,Shirtless Rugged Man,shirtless rugged man,NA,24,1,1
5009,Singing Prisoners,singing prisoners,NA,24,2,1
2602,Taskmaster,taskmaster,NA,24,2,1
3894,Tv Chef,tv chef,NA,24,1,1
2864,Tv Critic,tv critic,NA,24,1,1
4254,U.S. Border Guard,us border guard,NA,24,2,1
4826,Weather Forecaster,weather forecaster,NA,24,3,1
461,WETHERBY,wetherby,NA,24,2,1
5994,2nd Male Twin,2nd male twin,NA,23,2,1
4009,Actress In Blue Wig,actress in blue wig,NA,23,1,1
3349,Airline Rep,airline rep,NA,23,4,2
3017,Amy,amy,NA,23,4,2
407,Australian Girl,australian girl,NA,23,2,1
3981,BACKUP SINGERS,backup singers,NA,23,1,1
3068,Band,band,NA,23,1,1
4336,Barbarian,barbarian,NA,23,2,1
233,Bart's Voice,barts voice,NA,23,3,3
4643,Beefeater Carl,beefeater carl,NA,23,2,1
1361,Brockman's Daughter,brockmans daughter,NA,23,2,1
6473,Channing Tatum,channing tatum,NA,23,1,1
4333,Chinese Co-pilot,chinese co-pilot,NA,23,1,1
1945,Chinese Doctor,chinese doctor,NA,23,3,2
5685,Chris Hansen,chris hansen,NA,23,3,1
3977,Classy Clerk,classy clerk,NA,23,2,1
5757,Comic Book Gay,comic book gay,NA,23,4,1
2503,Computer Voice,computer voice,NA,23,5,5
3999,Concert Announcer,concert announcer,NA,23,3,1
1545,Crying Woman,crying woman,NA,23,1,1
3563,Danger Dog,danger dog,NA,23,2,1
5717,Danica Patrick,danica patrick,NA,23,2,1
932,Delivery Boy,delivery boy,NA,23,6,4
1209,Dinosaur,dinosaur,NA,23,2,2
1425,Elf,elf,NA,23,3,2
3100,Female Artist,female artist,NA,23,2,1
2389,Female Chorus,female chorus,NA,23,4,2
3948,Gentleman #1,gentleman 1,NA,23,3,1
6650,HEDONISMBOT,hedonismbot,NA,23,3,1
1537,Hockey Announcer,hockey announcer,NA,23,2,1
2539,HOMER'S VOICE MAIL,homers voice mail,NA,23,1,1
1821,Howard Cosell,howard cosell,NA,23,1,1
4295,Huge Man #1,huge man 1,NA,23,2,1
471,Husband Of Marge's Friend,husband of marges friend,NA,23,2,1
2594,Jill St. John,jill st john,NA,23,2,1
2995,Jockeys,jockeys,NA,23,3,1
1153,Kako,kako,NA,23,6,1
4530,Lamborgotti Executive,lamborgotti executive,NA,23,3,1
198,Male Announcer,male announcer,NA,23,2,2
1737,Male Inspector,male inspector,NA,23,2,1
3888,Male Narrator,male narrator,NA,23,1,1
2828,MAN ON RIGHT,man on right,NA,23,3,1
1163,Man On Screen,man on screen,NA,23,2,1
4765,Meek Assistant,meek assistant,NA,23,3,1
6021,Michelangelo,michelangelo,NA,23,3,1
2994,Mr. Vanderbilt,mr vanderbilt,NA,23,2,1
2826,MR.SMITH/MEL,mrsmithmel,NA,23,1,1
787,Music Store Owner,music store owner,NA,23,1,1
6440,Nasreen,nasreen,NA,23,2,1
889,Natives,natives,NA,23,4,2
6140,N.Y. Father,ny father,NA,23,2,1
2401,Passengers,passengers,NA,23,4,3
2984,Rat-pack Kid,rat-pack kid,NA,23,3,1
3512,"RAY JAY JOHNSON, JR.",ray jay johnson jr,NA,23,1,1
5941,Regulator,regulator,NA,23,2,1
5836,RETIRED AFRICAN-AMERICAN,retired african-american,NA,23,2,1
3739,Sad Whiny Voice,sad whiny voice,NA,23,1,1
5674,SARAH,sarah,NA,23,2,1
3108,SATAN,satan,NA,23,4,2
1949,Señora Bumblebee Man,señora bumblebee man,NA,23,1,1
1959,Sheldon Skinner,sheldon skinner,NA,23,2,1
4545,Shepherd Carl,shepherd carl,NA,23,2,1
2413,Singing Children,singing children,NA,23,2,1
1181,Skinny Student,skinny student,NA,23,2,1
1410,Small Kid,small kid,NA,23,2,2
5154,Smoke Lisa,smoke lisa,NA,23,4,1
1965,State Dept. Man #1,state dept man 1,NA,23,2,1
2225,Stockbroker,stockbroker,NA,23,3,2
4236,Teenage Moe,teenage moe,NA,23,2,1
94,Tv Husband,tv husband,NA,23,5,1
6008,Viking Homer,viking homer,NA,23,4,1
5725,Western Union Boy,western union boy,NA,23,3,1
2197,Young Italian Man #1,young italian man 1,NA,23,1,1
5885,Young Kim Jong Il,young kim jong il,NA,23,3,1
4858,24-Year-Old Wiggum,24-year-old wiggum,NA,22,3,1
5802,2nd Male Animator,2nd male animator,NA,22,3,1
4864,8-Year-Old Frink,8-year-old frink,NA,22,4,1
610,Airport Announcer,airport announcer,NA,22,2,2
3698,All Men,all men,NA,22,2,1
166,Another Worker,another worker,NA,22,4,3
5237,Australian Bartender,australian bartender,NA,22,1,1
5149,Bald Detective,bald detective,NA,22,1,1
2974,Bart's Congregation,barts congregation,NA,22,3,1
3972,Beach Boys Experience,beach boys experience,NA,22,1,1
1281,Bellhop,bellhop,NA,22,2,2
867,Bitsy,bitsy,NA,22,4,1
6551,Body Shop Clerk,body shop clerk,NA,22,2,1
6317,Brando's Head,brandos head,NA,22,1,1
2979,Chapman,chapman,NA,22,2,1
4965,Chloe O'Brien,chloe obrien,NA,22,2,1
1335,Comedian,comedian,NA,22,1,1
6130,Dangling Accountant,dangling accountant,NA,22,3,1
1939,Deranged-looking Hitchhiker,deranged-looking hitchhiker,NA,22,2,1
3517,Dionysus Barney,dionysus barney,NA,22,2,1
2407,Don,don,NA,22,1,1
4968,Dr. Hwang,dr hwang,NA,22,2,1
4710,Dragon,dragon,NA,22,1,1
1472,English Boy,english boy,NA,22,1,1
696,Falcon Man,falcon man,NA,22,2,1
3889,Female Tour Guide,female tour guide,NA,22,2,1
4770,Festival Host,festival host,NA,22,2,1
6686,FREDDY FREEMAN,freddy freeman,NA,22,2,1
2511,Garbage Man #1,garbage man 1,NA,22,4,1
1195,George Burns,george burns,NA,22,1,1
1632,Gus,gus,NA,22,2,1
6035,Hadley,hadley,NA,22,2,1
1709,Henchman,henchman,NA,22,3,2
3041,Hologram Nelson,hologram nelson,NA,22,2,1
3622,Homer Double,homer double,NA,22,8,1
3913,Hot Woman,hot woman,NA,22,3,1
1269,Jerry Lewis Bart,jerry lewis bart,NA,22,1,1
3268,Joey Fatone,joey fatone,NA,22,5,1
5450,Jonah,jonah,NA,22,2,1
3475,Kim Catrall,kim catrall,NA,22,1,1
2410,Leader,leader,NA,22,2,1
179,Lewis's Dad,lewiss dad,NA,22,2,1
1428,Lisa,lisa,NA,22,2,1
2829,MAN ON LEFT,man on left,NA,22,3,1
710,Marco,marco,NA,22,3,1
1898,Mechanical Voice,mechanical voice,NA,22,2,2
5787,Middle-aged Lady,middle-aged lady,NA,22,1,1
732,Mister Amazing,mister amazing,NA,22,2,1
6634,ORIGINAL BART,original bart,NA,22,4,1
2433,Photographer Cop,photographer cop,NA,22,2,1
1895,Pioneers,pioneers,NA,22,2,2
6338,Princess Diana,princess diana,NA,22,1,1
759,PRINCIPAL WILLIE,principal willie,NA,22,2,1
2431,Republican Candidate,republican candidate,NA,22,2,1
4933,Rogue Dolph,rogue dolph,NA,22,4,1
2678,Rosey Grier,rosey grier,NA,22,1,1
2773,Russian Representative,russian representative,NA,22,4,1
5467,Scalper,scalper,NA,22,2,1
4542,Skinner Wise Man,skinner wise man,NA,22,4,1
4981,Slacker Dude,slacker dude,NA,22,1,1
46,Sydney,sydney,NA,22,3,1
764,Teacher #1,teacher 1,NA,22,3,3
5322,TEEN MAUDE FLANDERS,teen maude flanders,NA,22,2,1
3544,Telemarketer,telemarketer,NA,22,2,1
1985,Ticket,ticket,NA,22,1,1
185,Ticket-seller,ticket-seller,NA,22,2,1
5006,Tow Driver Prisoner #1,tow driver prisoner 1,NA,22,2,1
1926,TROY/ONSCREEN TROY,troyonscreen troy,NA,22,2,1
865,Tv Father,tv father,NA,22,3,1
6276,Video Game Woman,video game woman,NA,22,1,1
104,Weasel #2,weasel 2,NA,22,4,2
5816,Willis,willis,NA,22,3,1
1253,Wise Old Hobo,wise old hobo,NA,22,1,1
6214,YO-YO,yo-yo,NA,22,1,1
3421,Young Fat Tony,young fat tony,NA,22,3,1
5792,Young Woman #2,young woman 2,NA,22,4,1
6246,Zombie Dad,zombie dad,NA,22,1,1
1710,1st Tourist,1st tourist,NA,21,2,1
2018,Alice,alice,NA,21,2,1
1695,All Students,all students,NA,21,6,2
6539,ANDRES CANTOR,andres cantor,NA,21,2,1
4381,Assistant Principal Kearney,assistant principal kearney,NA,21,1,1
1205,Bear,bear,NA,21,5,2
5678,Belgian Bailiff,belgian bailiff,NA,21,1,1
5285,Billionaire,billionaire,NA,21,2,1
711,Box,box,NA,21,2,1
5793,Burns' Wingman,burns wingman,NA,21,1,1
2275,CADET ANDERSEN,cadet andersen,NA,21,5,1
127,Camper Mother,camper mother,NA,21,2,1
4258,Canadian Official #1,canadian official 1,NA,21,3,1
4458,Character,character,NA,21,2,1
4346,Chinese Man,chinese man,NA,21,2,1
4338,Chinese Uncle Ben,chinese uncle ben,NA,21,1,1
4982,Clearly Dubbed-in Voice,clearly dubbed-in voice,NA,21,2,1
1115,Coast Guard Officer,coast guard officer,NA,21,1,1
2664,Constable,constable,NA,21,3,1
5508,Cooper Manning,cooper manning,NA,21,2,1
5168,COUNTRY V.J.,country vj,NA,21,1,1
3497,COWBOY,cowboy,NA,21,2,1
2286,Crazy Guy,crazy guy,NA,21,2,2
2118,Crazy Man,crazy man,NA,21,1,1
6599,DAVID HYDE PIERCE,david hyde pierce,NA,21,2,1
4792,Dr. Octopus,dr octopus,NA,21,1,1
2201,Drunken Revelers,drunken revelers,NA,21,1,1
1906,Employees,employees,NA,21,4,3
3531,English Soldier,english soldier,NA,21,2,1
6158,Ethereal Being,ethereal being,NA,21,3,1
1204,Explorer,explorer,NA,21,1,1
5986,Female Cbsbn Executive,female cbsbn executive,NA,21,1,1
3635,Future Homer,future homer,NA,21,1,1
885,Gangster,gangster,NA,21,2,2
2454,General Donut,general donut,NA,21,2,1
1149,George Harrison,george harrison,NA,21,4,1
2937,Grim Father,grim father,NA,21,1,1
5962,Guitarist,guitarist,NA,21,2,1
6512,Hibbert's Father,hibberts father,NA,21,3,1
5963,Holo-book,holo-book,NA,21,1,1
4436,Humbleton Woman,humbleton woman,NA,21,2,1
207,ITCHY & SCRATCHY CHORUS,itchy scratchy chorus,NA,21,1,1
5315,Jock #1,jock 1,NA,21,2,1
2095,"Kearney, Jr.",kearney jr,NA,21,3,2
6383,Kent Brockman's Thoughts,kent brockmans thoughts,NA,21,1,1
5682,Maitre D'ess,maitre dess,NA,21,3,1
3071,Male Student,male student,NA,21,5,3
5843,Man In Tux,man in tux,NA,21,2,1
5067,Memory Bart,memory bart,NA,21,2,1
2348,MIDDLE-AGE GRAMPA,middle-age grampa,NA,21,3,1
4615,Mike Wallace,mike wallace,NA,21,1,1
5662,Military Choir,military choir,NA,21,1,1
6107,Mistress,mistress,NA,21,3,1
1842,Network Executive #1,network executive 1,NA,21,3,1
6019,Nobleman,nobleman,NA,21,3,1
2281,OFFICE WORKER IN TOWER ONE,office worker in tower one,NA,21,2,1
5403,Oscar Wilde,oscar wilde,NA,21,2,1
6362,Pbs Announcer,pbs announcer,NA,21,1,1
1760,Prop Guy,prop guy,NA,21,2,1
2475,Russian Ambassador,russian ambassador,NA,21,2,1
5140,School Nurse,school nurse,NA,21,3,2
1513,Shadowy Figure,shadowy figure,NA,21,2,1
3701,Shoe Buyer #2,shoe buyer 2,NA,21,2,1
5057,Sideshow Bob's Mother,sideshow bobs mother,NA,21,3,1
1459,SQUEAKY-VOICED TEENAGER,squeaky-voiced teenager,NA,21,3,2
2242,St. Bartholomew,st bartholomew,NA,21,1,1
1746,SUPER-VILLAIN,super-villain,NA,21,3,1
3921,Swedish Scientist,swedish scientist,NA,21,3,1
1373,TIM ALLEN-TYPE,tim allen-type,NA,21,2,1
4690,Twin Guy #1,twin guy 1,NA,21,2,1
6708,YOUNG FEMALE CREATURE,young female creature,NA,21,3,1
6558,ZOMBIE MILHOUSE,zombie milhouse,NA,21,7,1
5256,20-Year-Old Patty,20-year-old patty,NA,20,1,1
1890,2ND IRS AGENT,2nd irs agent,NA,20,1,1
6554,Adult Lucas,adult lucas,NA,20,1,1
337,Animator,animator,NA,20,3,1
5545,BALD MIDGET,bald midget,NA,20,2,1
2701,Bank Robber #2,bank robber 2,NA,20,4,3
3801,Barnard,barnard,NA,20,1,1
1547,Ben Announcer,ben announcer,NA,20,1,1
5491,Big Hillbilly,big hillbilly,NA,20,2,1
2632,Big Tom,big tom,NA,20,2,1
5521,Boston Sailor,boston sailor,NA,20,1,1
4494,Bratty Teenage Boy,bratty teenage boy,NA,20,2,1
3752,Bully,bully,NA,20,2,2
1592,BUSH,bush,NA,20,1,1
4315,Calypso Chorus,calypso chorus,NA,20,1,1
6089,Caribbean Boy,caribbean boy,NA,20,2,1
6584,Carl Kasell,carl kasell,NA,20,2,1
3529,Catapult Man,catapult man,NA,20,3,1
5223,Channel 6 Executive,channel 6 executive,NA,20,2,1
736,Charles Boyer,charles boyer,NA,20,1,1
3022,Chipper Guide,chipper guide,NA,20,2,1
3720,Cop #1,cop 1,NA,20,2,2
4966,Cosine,cosine,NA,20,3,2
2873,CREEPY VOICE,creepy voice,NA,20,3,1
1824,Dennis Hopper,dennis hopper,NA,20,1,1
4790,"DEWEY BUNNEL OF ""AMERICA""",dewey bunnel of america,NA,20,2,1
2637,Don Rickles,don rickles,NA,20,2,1
6241,Dr. Eugene Blatz,dr eugene blatz,NA,20,1,1
2564,Eagle,eagle,NA,20,2,1
1480,Englishman,englishman,NA,20,3,1
3626,Farmer Gil,farmer gil,NA,20,2,1
1278,Fat Kid,fat kid,NA,20,1,1
3070,Female Student,female student,NA,20,2,2
883,Football Player,football player,NA,20,2,2
763,Former Teacher,former teacher,NA,20,3,1
2522,Garbage Men,garbage men,NA,20,2,1
282,Gregor,gregor,NA,20,1,1
5971,Handsome Male Android,handsome male android,NA,20,1,1
3484,Headmaster's Wife,headmasters wife,NA,20,3,1
1292,HENRY KISSINGER'S BRAIN,henry kissingers brain,NA,20,1,1
4435,Humbleton Man,humbleton man,NA,20,3,1
2361,Indian Singers,indian singers,NA,20,1,1
5225,Ira Man,ira man,NA,20,2,1
3812,Italian Man,italian man,NA,20,4,2
2785,Jack LaLanne,jack lalanne,NA,20,3,1
3272,J.C. Chasez,jc chasez,NA,20,6,1
3924,Jennifer Garner,jennifer garner,NA,20,2,1
2367,Johnny D,johnny d,NA,20,2,1
740,Jose Canseco,jose canseco,NA,20,2,1
3734,Judge #2,judge 2,NA,20,2,1
1953,Judge Grandfather,judge grandfather,NA,20,1,1
748,KEN GRIFFEY JR.,ken griffey jr,NA,20,3,1
402,Kindly Old Gent,kindly old gent,NA,20,3,2
6437,King Winter,king winter,NA,20,1,1
1594,Knightboat,knightboat,NA,20,3,1
5701,Kount,kount,NA,20,1,1
5890,Laid-back Teacher,laid-back teacher,NA,20,2,1
2568,Library Lady Tress,library lady tress,NA,20,1,1
1776,Little Hibbert Girl,little hibbert girl,NA,20,4,3
5202,Male Filmgoer,male filmgoer,NA,20,1,1
5616,Man At Counter,man at counter,NA,20,2,1
718,Man On Phone,man on phone,NA,20,5,3
2158,McFadden,mcfadden,NA,20,2,1
4479,Milton Burkhart,milton burkhart,NA,20,1,1
1919,Miss Piggy,miss piggy,NA,20,4,2
6658,MORBO,morbo,NA,20,1,1
5753,Mr. Burns Heads,mr burns heads,NA,20,1,1
150,Mr. Dandy,mr dandy,NA,20,2,1
2959,Mr. Sakamoto,mr sakamoto,NA,20,1,1
823,Nbc Anchorman,nbc anchorman,NA,20,1,1
2626,Neil Armstrong,neil armstrong,NA,20,2,2
3841,Nuclear Inspector,nuclear inspector,NA,20,3,1
546,Oil Developer,oil developer,NA,20,3,1
6138,Old Man Wellbottom,old man wellbottom,NA,20,2,1
6632,ORIGINAL MARGE,original marge,NA,20,1,1
5433,Other Dwarves,other dwarves,NA,20,1,1
5021,Passenger,passenger,NA,20,3,2
4165,Pie #3,pie 3,NA,20,1,1
1826,Postal Clerk #2,postal clerk 2,NA,20,2,1
2604,President Of Harvard,president of harvard,NA,20,1,1
6471,Producer #3,producer 3,NA,20,4,1
1822,Protestors,protestors,NA,20,2,1
1705,Psychotic Guy,psychotic guy,NA,20,2,1
4655,Queen Marge,queen marge,NA,20,1,1
2738,Red's Friend #2,reds friend 2,NA,20,1,1
886,Repairman,repairman,NA,20,3,2
2456,Roddy McDonut,roddy mcdonut,NA,20,2,1
431,Salesboy,salesboy,NA,20,2,1
6210,Seminar Leader,seminar leader,NA,20,2,1
4400,Sergeant Skinner,sergeant skinner,NA,20,3,1
4242,Sgt. Activity,sgt activity,NA,20,3,1
4958,Sharquelle,sharquelle,NA,20,2,1
2154,Smokey Bear,smokey bear,NA,20,2,1
735,Southern Private,southern private,NA,20,1,1
4365,Springfield Billy,springfield billy,NA,20,2,1
2084,Starlet,starlet,NA,20,1,1
2544,Studio Audience,studio audience,NA,20,4,4
1844,Supervillain,supervillain,NA,20,3,1
1496,Technician #3,technician 3,NA,20,1,1
3837,Terrence,terrence,NA,20,3,1
2884,Terrible Celebrities,terrible celebrities,NA,20,1,1
5141,Terry Gross,terry gross,NA,20,1,1
2178,Theme Singers,theme singers,NA,20,4,1
2554,Thug #1,thug 1,NA,20,3,2
2749,Truckers,truckers,NA,20,2,1
1558,Uncle Doobie,uncle doobie,NA,20,2,1
5040,Vietnamese Woman,vietnamese woman,NA,20,1,1
3780,Walter Cronkite,walter cronkite,NA,20,2,1
5603,Wise Old Alien,wise old alien,NA,20,2,1
5949,Woman Executive,woman executive,NA,20,2,1
1721,1st Kid,1st kid,NA,19,2,1
1722,2nd Kid,2nd kid,NA,19,2,1
4394,50-ish Milhouse,50-ish milhouse,NA,19,2,1
3515,Audience Members,audience members,NA,19,5,3
1902,Betsy Ross,betsy ross,NA,19,1,1
3815,Big Band Singer,big band singer,NA,19,1,1
6669,BLAZING GUY VETERAN,blazing guy veteran,NA,19,1,1
29,Bubbles,bubbles,NA,19,2,2
6287,Bus Station Guy,bus station guy,NA,19,2,1
2300,Carriage Driver,carriage driver,NA,19,2,1
3830,Committee Member #2,committee member 2,NA,19,1,1
3831,Congressperson,congressperson,NA,19,3,1
4737,Contractor #1,contractor 1,NA,19,3,1
3451,Count Fudge-ula,count fudge-ula,NA,19,3,1
6198,Crazed Dad,crazed dad,NA,19,2,1
5842,Custodial Employee,custodial employee,NA,19,2,1
6285,Cute Puppet,cute puppet,NA,19,1,1
4848,Darcy's Mom,darcys mom,NA,19,2,1
1552,Dennis Franz,dennis franz,NA,19,3,1
1332,Dog,dog,NA,19,5,3
6112,DRUG LORD'S WIFE,drug lords wife,NA,19,3,1
4555,Elderly Cyrus,elderly cyrus,NA,19,2,1
5170,Emily Robison,emily robison,NA,19,2,1
1828,Enraged Prisoner,enraged prisoner,NA,19,2,1
1400,Ernie Ford,ernie ford,NA,19,2,2
5911,Ethiopian Waitress,ethiopian waitress,NA,19,3,1
6520,Female Dj,female dj,NA,19,1,1
560,George Washington,george washington,NA,19,2,2
6602,GERMAN HOUSEKEEPER,german housekeeper,NA,19,2,1
4816,Gil's Boss,gils boss,NA,19,2,1
1873,GORBACHEV,gorbachev,NA,19,2,1
1517,GROUNDSKEEPER WILLIE'S BRAIN,groundskeeper willies brain,NA,19,1,1
4817,Grumples,grumples,NA,19,2,1
3482,Helicopter Cop,helicopter cop,NA,19,4,1
5210,Hippos,hippos,NA,19,2,1
5376,Hockey Announcer #2,hockey announcer 2,NA,19,2,1
4637,Indian Worker #3,indian worker 3,NA,19,1,1
1979,I.N.S. AGENT,ins agent,NA,19,4,1
4608,Irish Housekeeper,irish housekeeper,NA,19,2,1
254,Jake,jake,NA,19,1,1
2417,James Earl Jones,james earl jones,NA,19,1,1
3668,Japanese Joey,japanese joey,NA,19,2,1
4466,Jet Skier #1,jet skier 1,NA,19,4,1
3911,Jethro,jethro,NA,19,3,2
2642,Joan Rivers,joan rivers,NA,19,2,1
752,JOSE CONSECO,jose conseco,NA,19,4,1
5121,Lady Bitington,lady bitington,NA,19,1,1
1497,Loud Speaker,loud speaker,NA,19,2,1
1655,Man In Audience,man in audience,NA,19,3,3
2356,Manjula's Mother,manjulas mother,NA,19,2,1
5751,MARGE 40-YEAR-OLD,marge 40-year-old,NA,19,1,1
4356,Martha,martha,NA,19,1,1
3722,Masseur,masseur,NA,19,1,1
